# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
2015,endoh4,300,2015_endoh4.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,hou,null,README.md,null,null,markdown,false,null,null,md
2015,hou,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,hou,null,.winner.json,jwinner,null,json,false,null,null,json
2015,hou,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,hou,20,prog.c,null,main,c,true,github,winning source,c
2015,hou,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,hou,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,hou,300,2015_hou.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,howe,null,README.md,null,null,markdown,false,null,null,md
2015,howe,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,howe,null,.winner.json,jwinner,null,json,false,null,null,json
2015,howe,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,howe,20,prog.c,null,main,c,true,github,winning source,c
2015,howe,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,howe,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2015,howe,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,howe,100,avgtime.sh,null,null,shellscript,true,github,how to run,sh
2015,howe,100,makeholes.c,null,null,c,true,github,add random holes to a file,c
2015,howe,100,prog-test.sh,null,null,shellscript,true,github,how to run,sh
2015,howe,200,spoiler/Makefile,null,null,makefile,true,github,SPOILER WARNING how to make the spoiler,null
2015,howe,210,spoiler/err.h,null,null,c,true,github,SPOILER WARNING,h
2015,howe,210,spoiler/prog.c,null,null,c,true,github,SPOILER WARNING,c
2015,howe,300,2015_howe.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,mills1,null,README.md,null,null,markdown,false,null,null,md
2015,mills1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,mills1,null,.winner.json,jwinner,null,json,false,null,null,json
2015,mills1,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,mills1,20,prog.c,null,main,c,true,github,winning source,c
2015,mills1,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,mills1,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,mills1,300,2015_mills1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,mills2,null,README.md,null,null,markdown,false,null,null,md
2015,mills2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,mills2,null,.winner.json,jwinner,null,json,false,null,null,json
2015,mills2,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,mills2,20,prog.c,null,main,c,true,github,winning source,c
2015,mills2,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,mills2,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,mills2,200,ioccc_guidelines.txt.Z,null,null,zip,true,download,compressed IOCCC 2015 guidelines,Z
2015,mills2,200,ioccc_rules.txt.Z,null,null,zip,true,download,compressed IOCCC 2015 rules,Z
2015,mills2,300,2015_mills2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,muth,null,README.md,null,null,markdown,false,null,null,md
2015,muth,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,muth,null,.winner.json,jwinner,null,json,false,null,null,json
2015,muth,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,muth,20,prog.c,null,main,c,true,github,winning source,c
2015,muth,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,muth,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,muth,200,machine_beaver_4_2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_champ_2_4.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_chaos_5_2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_cmplx_5_2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_count_5_2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_gcd.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_great_3_2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_ioccc.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_nop.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_ru_2_4.h,null,null,c,true,github,cpp macros,h
2015,muth,200,machine_times2.h,null,null,c,true,github,cpp macros,h
2015,muth,200,tape_15_50.h,null,null,c,true,github,cpp macros,h
2015,muth,200,tape_77_55.h,null,null,c,true,github,cpp macros,h
2015,muth,200,tape_empty.h,null,null,c,true,github,cpp macros,h
2015,muth,200,tape_five.h,null,null,c,true,github,cpp macros,h
2015,muth,300,2015_muth.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,schweikhardt,null,README.md,null,null,markdown,false,null,null,md
2015,schweikhardt,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,schweikhardt,null,.winner.json,jwinner,null,json,false,null,null,json
2015,schweikhardt,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,schweikhardt,20,prog.c,null,main,c,true,github,winning source,c
2015,schweikhardt,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,schweikhardt,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,schweikhardt,300,2015_schweikhardt.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,yang,null,README.md,null,null,markdown,false,null,null,md
2015,yang,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,yang,null,.winner.json,jwinner,null,json,false,null,null,json
2015,yang,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,yang,20,prog.c,null,main,c,true,github,winning source,c
2015,yang,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,yang,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,yang,200,spoiler.html,null,null,html,true,browser,SPOILER WARNING,html
2015,yang,300,2015_yang.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,algmyr,null,README.md,null,null,markdown,false,null,null,md
2018,algmyr,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2018,algmyr,null,.winner.json,jwinner,null,json,false,null,null,json
2018,algmyr,10,index.html,readme2index,null,html,true,browser,click here first,html
2018,algmyr,20,prog.c,null,main,c,true,github,winning source,c
2018,algmyr,30,Makefile,null,null,makefile,true,github,how to compile,null
2018,algmyr,50,prog.orig.c,null,orig,c,true,github,original source,c
2018,algmyr,200,spoiler.png,null,null,image,true,browser,SPOILER WARNING,png
2018,algmyr,300,2018_algmyr.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,anderson,null,README.md,null,null,markdown,false,null,null,md
2018,anderson,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2018,anderson,null,.winner.json,jwinner,null,json,false,null,null,json
2018,anderson,10,index.html,readme2index,null,html,true,browser,click here first,html
2018,anderson,20,prog.c,null,main,c,true,github,winning source,c
2018,anderson,30,Makefile,null,null,makefile,true,github,how to compile,null
2018,anderson,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2018,anderson,50,prog.orig.c,null,orig,c,true,github,original source,c
2018,anderson,300,2018_anderson.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,bellard,null,README.md,null,null,markdown,false,null,null,md
2018,bellard,null,fruits.bin,null,null,binary,false,null,binary support file,bin
2018,bellard,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2018,bellard,null,lena512.bin,null,null,binary,false,null,binary support file,bin
2018,bellard,null,vintage_cars.bin,null,null,binary,false,null,binary support file,bin
2018,bellard,null,.winner.json,jwinner,null,json,false,null,null,json
2018,bellard,10,index.html,readme2index,null,html,true,browser,click here first,html
2018,bellard,20,prog.c,null,main,c,true,github,winning source,c
2018,bellard,30,Makefile,null,null,makefile,true,github,how to compile,null
2018,bellard,50,prog.orig.c,null,orig,c,true,github,original source,c
2018,bellard,100,Lenna.png,null,null,image,true,browser,sample image data,png
2018,bellard,300,2018_bellard.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,burton1,null,README.md,null,null,markdown,false,null,null,md
2018,burton1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2018,burton1,null,.winner.json,jwinner,null,json,false,null,null,json
2018,burton1,10,index.html,readme2index,null,html,true,browser,click here first,html
2018,burton1,20,prog.c,null,main,c,true,github,winning source,c
2018,burton1,30,Makefile,null,null,makefile,true,github,how to compile,null
2018,burton1,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2018,burton1,50,prog.orig.c,null,orig,c,true,github,original source,c
2018,burton1,100,scripthd,null,null,shellscript,true,github,driver program - adds several nice-to-have features,null
2018,burton1,300,2018_burton1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,burton2,null,README.md,null,null,markdown,false,null,null,md
2018,burton2,null,discrepancies.md,null,null,markdown,false,null,null,md
2018,burton2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2018,burton2,null,.winner.json,jwinner,null,json,false,null,null,json
2018,burton2,10,index.html,readme2index,null,html,true,browser,click here first,html
2018,burton2,20,prog.c,null,main,c,true,github,winning source,c
2018,burton2,30,Makefile,null,null,makefile,true,github,how to compile,null
2018,burton2,50,prog.orig.c,null,orig,c,true,github,original source,c
2018,burton2,100,READ_ME.txt,null,null,text,true,github,author supplied README,txt
2018,burton2,100,discrepancies.html,md2html,null,html,true,browser,field-by-field difference between iocccsize and ion,html
2018,burton2,100,freqcount,null,null,shellscript,true,github,frequency count utility,null
2018,burton2,100,tac.man,null,null,man,true,github,tokenize and count man page,man
2018,burton2,120,fixed_iocccsize.c,null,null,c,true,github,iocccsize with patch applied,c
2018,burton2,150,iocccbug01.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,iocccbug02.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,iocccbug03.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,iocccbug04.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,iocccbug05.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,iocccbug06.c,null,null,c,true,github,test cases demonstrating problems with iocccsize,c
2018,burton2,150,ioccc.kw.freq,null,null,text,true,github,keywords used by iocccsize: sorted by frequency in 201x ioccc winners,freq
2018,burton2,150,ioc_without_quote,null,null,c,true,github,test suite data,null
2018,burton2,150,manpage.sh,null,null,shellscript,true,github,turns ASCII versions of man into real man pages,sh
2018,burton2,150,mkkeywords,null,null,shellscript,true,github,reads one of the files from variations produces string for prog.c,null
2018,burton2,150,results.k,null,null,text,true,github,results with -k,k
2018,burton2,150,tac.c,null,null,c,true,github,tokenize and count C-like languages,c
2018,burton2,150,test01.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test02.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test03.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test04.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test05.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test06.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test07.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test08.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test09.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test10.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test11.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test12.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test13.c,null,null,c,true,github,test case source code,c
2018,burton2,150,test14.c,null,null,c,true,github,test case source code,c
2018,burton2,150,tokenfix.sh,null,null,shellscript,true,github,short post-filter,sh
2018,burton2,150,unob.sh,null,null,shellscript,true,github,refined version of de-obfuscator,sh
2018,burton2,200,ansi,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,author-README.txt,null,null,text,true,github,author supplied README,txt
2018,burton2,200,c++11,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,c++14,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,c++98,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,c99,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,java8,null,null,text,true,github,reserved words for a Java v8,null
2018,burton2,200,kandr2,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,kandr,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,200,patch,null,null,patch,true,github,patch to fix iocccsize source,null
2018,burton2,200,results,null,null,text,true,github,results without -k,null
2018,burton2,200,runtest,null,null,shellscript,true,github,test suite,null
2018,burton2,200,spotcheck,null,null,shellscript,true,github,script to test a lot of files vs iocccsize,null
2018,burton2,200,v7unix,null,null,text,true,github,reserved words for a given C standard,null
2018,burton2,250,spotdiff,null,null,shellscript,true,github,summarize the results of spotcheck,null
2018,burton2,300,2018_burton2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2018,burton2,300,src.doc.txt,null,null,text,true,github,SPOILER WARNING hints about the source,txt
2018,ciura,null,README.md,null,null,markdown,false,null,null,md
2018,ciura,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
