# year,dir,file_path,inventory_order,OK_to_edit,display_as,display_via_github,entry_text
1989,vanb,1989_vanb.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1989,vanb,README.md,4000000000,true,markdown,true,markdown source for this web page
1989,vanb,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1989,vanb,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1989,vanb,.path,4000000000,false,path,true,directory path from top directory
1989,vanb,index.html,4294967295,false,html,false,this web page
1989,westley,westley.c,20,true,c,true,entry source
1989,westley,Makefile,30,true,makefile,true,entry Makefile
1989,westley,westley.orig.c,50,true,c,true,original source
1989,westley,compile.sh,100,true,shellscript,true,generate and compile versions
1989,westley,try.sh,100,true,shellscript,true,script to try entry
1989,westley,1989_westley.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1989,westley,README.md,4000000000,true,markdown,true,markdown source for this web page
1989,westley,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1989,westley,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1989,westley,.path,4000000000,false,path,true,directory path from top directory
1989,westley,index.html,4294967295,false,html,false,this web page
1990,baruch,baruch.c,20,true,c,true,entry source
1990,baruch,Makefile,30,true,makefile,true,entry Makefile
1990,baruch,baruch.alt.c,40,true,c,true,alternate code
1990,baruch,baruch.orig.c,50,false,c,true,original source
1990,baruch,try.sh,100,true,shellscript,true,script to try entry
1990,baruch,1990_baruch.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,baruch,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,baruch,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,baruch,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,baruch,.path,4000000000,false,path,true,directory path from top directory
1990,baruch,index.html,4294967295,false,html,false,this web page
1990,cmills,cmills.c,20,true,c,true,entry source
1990,cmills,Makefile,30,true,makefile,true,entry Makefile
1990,cmills,cmills.orig.c,50,false,c,true,original source
1990,cmills,1990_cmills.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,cmills,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,cmills,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,cmills,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,cmills,.path,4000000000,false,path,true,directory path from top directory
1990,cmills,index.html,4294967295,false,html,false,this web page
1990,dds,dds.c,20,true,c,true,entry source
1990,dds,Makefile,30,true,makefile,true,entry Makefile
1990,dds,dds.orig.c,50,false,c,true,original source
1990,dds,LANDER.BAS,150,true,basic,true,BASIC source code
1990,dds,1990_dds.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,dds,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,dds,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,dds,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,dds,.path,4000000000,false,path,true,directory path from top directory
1990,dds,index.html,4294967295,false,html,false,this web page
1990,dg,dg.c,20,true,c,true,entry source
1990,dg,Makefile,30,true,makefile,true,entry Makefile
1990,dg,dg.orig.c,50,false,c,true,original source
1990,dg,try.sh,100,true,shellscript,true,script to try entry
1990,dg,1990_dg.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,dg,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,dg,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,dg,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,dg,.path,4000000000,false,path,true,directory path from top directory
1990,dg,index.html,4294967295,false,html,false,this web page
1990,jaw,jaw.c,20,true,c,true,entry source
1990,jaw,Makefile,30,true,makefile,true,entry Makefile
1990,jaw,jaw.orig.c,50,false,c,true,original source
1990,jaw,try.sh,100,true,shellscript,true,script to try entry
1990,jaw,btoa,150,true,ruby,true,bota utility
1990,jaw,shark.sh,150,true,shellscript,true,shark utility with embedded source
1990,jaw,1990_jaw.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,jaw,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,jaw,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,jaw,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,jaw,.path,4000000000,false,path,true,directory path from top directory
1990,jaw,index.html,4294967295,false,html,false,this web page
1990,pjr,pjr.c,20,true,c,true,entry source
1990,pjr,Makefile,30,true,makefile,true,entry Makefile
1990,pjr,pjr.alt.c,40,true,c,true,alternate code
1990,pjr,pjr.orig.c,50,false,c,true,original source
1990,pjr,1990_pjr.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,pjr,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,pjr,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,pjr,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,pjr,.path,4000000000,false,path,true,directory path from top directory
1990,pjr,index.html,4294967295,false,html,false,this web page
1990,scjones,scjones.c,20,true,c,true,entry source
1990,scjones,Makefile,30,true,makefile,true,entry Makefile
1990,scjones,scjones.orig.c,50,true,c,true,original source
1990,scjones,try.sh,100,true,shellscript,true,script to try entry
1990,scjones,1990_scjones.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,scjones,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,scjones,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,scjones,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,scjones,.path,4000000000,false,path,true,directory path from top directory
1990,scjones,index.html,4294967295,false,html,false,this web page
1990,stig,stig.c,20,true,c,true,entry source
1990,stig,Makefile,30,true,makefile,true,entry Makefile
1990,stig,stig.orig.c,50,true,c,true,original source
1990,stig,stig.sh,100,true,shellscript,true,how to compile
1990,stig,1990_stig.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,stig,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,stig,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,stig,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,stig,.path,4000000000,false,path,true,directory path from top directory
1990,stig,index.html,4294967295,false,html,false,this web page
1990,tbr,tbr.c,20,true,c,true,entry source
1990,tbr,Makefile,30,true,makefile,true,entry Makefile
1990,tbr,tbr.alt.c,40,true,c,true,alternate code
1990,tbr,tbr.orig.c,50,true,c,true,original source
1990,tbr,1990_tbr.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,tbr,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,tbr,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,tbr,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,tbr,.path,4000000000,false,path,true,directory path from top directory
1990,tbr,index.html,4294967295,false,html,false,this web page
1990,theorem,theorem.c,20,true,c,true,entry source
1990,theorem,Makefile,30,true,makefile,true,entry Makefile
1990,theorem,theorem.orig.c,50,true,c,true,original source
1990,theorem,try.sh,100,true,shellscript,true,script to try entry
1990,theorem,1990_theorem.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,theorem,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,theorem,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,theorem,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,theorem,.path,4000000000,false,path,true,directory path from top directory
1990,theorem,index.html,4294967295,false,html,false,this web page
1990,westley,westley.c,20,true,c,true,entry source
1990,westley,Makefile,30,true,makefile,true,entry Makefile
1990,westley,westley.alt.c,40,true,c,true,alternate code
1990,westley,westley.orig.c,50,true,c,true,original source
1990,westley,try.sh,100,true,shellscript,true,script to try entry
1990,westley,1990_westley.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1990,westley,README.md,4000000000,true,markdown,true,markdown source for this web page
1990,westley,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1990,westley,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1990,westley,.path,4000000000,false,path,true,directory path from top directory
1990,westley,index.html,4294967295,false,html,false,this web page
1991,ant,ant.c,20,true,c,true,entry source
1991,ant,Makefile,30,true,makefile,true,entry Makefile
1991,ant,ant.alt.c,40,true,c,true,alternate code
1991,ant,ant.orig.c,50,false,c,true,original source
1991,ant,1991_ant.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1991,ant,README.md,4000000000,true,markdown,true,markdown source for this web page
1991,ant,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1991,ant,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1991,ant,.path,4000000000,false,path,true,directory path from top directory
1991,ant,index.html,4294967295,false,html,false,this web page
1991,brnstnd,brnstnd.c,20,true,c,true,entry source
1991,brnstnd,Makefile,30,true,makefile,true,entry Makefile
1991,brnstnd,brnstnd.orig.c,50,false,c,true,original source
1991,brnstnd,sorta.README.html,100,false,html,false,SORTA language infomation
1991,brnstnd,try.sh,100,true,shellscript,true,script to try entry
1991,brnstnd,try.txt,100,true,text,false,input data for try.sh
1991,brnstnd,sorta.i2+2,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.iarg0,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.icalc,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.idup,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.iecho,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.ifact1,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.ifact2,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.ifact3,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.iio,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.irot13,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.isleep,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.itailrec,150,true,sorta,true,SORTA source
1991,brnstnd,sorta.iwhosort,150,true,sorta,true,SORTA source
1991,brnstnd,1991_brnstnd.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1991,brnstnd,README.md,4000000000,true,markdown,true,markdown source for this web page
1991,brnstnd,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1991,brnstnd,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1991,brnstnd,.path,4000000000,false,path,true,directory path from top directory
1991,brnstnd,sorta.README.md,4000000000,true,markdown,true,markdown source for sorta.README.html
1991,brnstnd,index.html,4294967295,false,html,false,this web page
1991,buzzard,buzzard.c,20,true,c,true,entry source
1991,buzzard,Makefile,30,true,makefile,true,entry Makefile
1991,buzzard,buzzard.alt.c,40,true,c,true,alternate code
1991,buzzard,buzzard.orig.c,50,false,c,true,original source
1991,buzzard,1991_buzzard.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1991,buzzard,README.md,4000000000,true,markdown,true,markdown source for this web page
1991,buzzard,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
1991,buzzard,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
1991,buzzard,.path,4000000000,false,path,true,directory path from top directory
1991,buzzard,index.html,4294967295,false,html,false,this web page
1991,cdupont,cdupont.c,20,true,c,true,entry source
1991,cdupont,Makefile,30,true,makefile,true,entry Makefile
1991,cdupont,cdupont.orig.c,50,false,c,true,original source
1991,cdupont,1991_cdupont.tar.bz2,1415926535,false,tbz2,false,download entry tarball
1991,cdupont,README.md,4000000000,true,markdown,true,markdown source for this web page
